Instrument,Company Common Name,Investor Full Name,Investor Shares Held,Holdings Pct Of Traded Shares Held,Close Price
TSN,,MUFG Securities Americas Inc,7805,0.0028,
TSN,,"Capital Wealth Advisors, Inc",7782,0.0028,
TSN,,"VestGen Advisors, LLC",7772,0.0028,
TSN,,Sumitomo Life Insurance Co.,7732,0.0027,
TSN,,R Squared Ltd,7717,0.0027,
TSN,,"Newman, Dignan & Sheerar, Inc.",7685,0.0027,
TSN,,LSV Asset Management,7681,0.0027,
TSN,,Lannebo Kapitalförvaltning AB,7680,0.0027,
TSN,,"CoreCommodity Management, LLC",7643,0.0027,
TSN,,"Vaughan Nelson Investment Management, L.P.",7639,0.0027,
TSN,,"Wilmington Trust, National Association",7613,0.0027,
TSN,,"Securian Asset Management, Inc.",7596,0.0027,
TSN,,IRC Wealth,7525,0.0027,
TSN,,Squarepoint Capital LLP,7498,0.0027,
TSN,,"Vantage Consulting Group, Inc.",7494,0.0027,
TSN,,Amundi SGR SpA,7471,0.0026,
TSN,,Security Kapitalanlage AG,7463,0.0026,
TSN,,Sanlam Investment Management (Pty) Ltd.,7452,0.0026,
TSN,,Metzler Asset Management GmbH,7444,0.0026,
TSN,,Leonteq Securities AG,7435,0.0026,
TSN,,KEPLER-FONDS Kapitalanlagegesellschaft m.b.H.,7407,0.0026,
TSN,,"Optas, LLC",7387,0.0026,
TSN,,Kentucky Retirement Systems Insurance Trust Fund,7363,0.0026,
TSN,,"Northwest Wealth Management, LLC",7353,0.0026,
TSN,,"Daymark Wealth Partners, LLC",7304,0.0026,
TSN,,BlackRock Mexico Operadora SA de CV SOFI,7303,0.0026,
TSN,,"Bessemer Trust Company, N.A. (US)",7268,0.0026,
TSN,,ReAssure Limited,7251,0.0026,
TSN,,"NewEdge Advisors, LLC",7216,0.0026,
TSN,,AlphaCore Wealth Advisory,7149,0.0025,
TSN,,"UMB Bank, NA",7129,0.0025,
TSN,,"Frec Markets, Inc.",7086,0.0025,
TSN,,"Amova Asset Management Co., Ltd.",7040,0.0025,
TSN,,Weatherly Asset Management LP,7025,0.0025,
TSN,,"Group One Trading, L.P.",6992,0.0025,
TSN,,Crestwood Advisors Group LLC,6990,0.0025,
TSN,,Man Investments Inc,6923,0.0025,
TSN,,"Salem Investment Counselors, Inc.",6912,0.0025,
TSN,,"Indivisible Partners, LLC",6912,0.0025,
TSN,,State Street Investment Management (Japan),6888,0.0024,
TSN,,Oslo Pensjonsforsikring AS,6881,0.0024,
TSN,,"Winthrop Capital Management, LLC",6841,0.0024,
TSN,,Steadtrust LLC,6820,0.0024,
TSN,,Quadrant Family Wealth Advisors,6815,0.0024,
TSN,,Essential Partners LLC,6769,0.0024,
TSN,,"Wedbush Securities, Inc.",6719,0.0024,
TSN,,Catalyst Funds Management Pty Ltd,6700,0.0024,
TSN,,Avantis Investors_NLE,6681,0.0024,
TSN,,Atlas Capital Advisors LLC,6616,0.0023,
TSN,,Parcion Private Wealth LLC,6613,0.0023,
TSN,,Metaurus Advisors LLC,6494,0.0023,
TSN,,Quantitative Investment Management LLC,6489,0.0023,
TSN,,Old Mutual Investment Group (South Africa) (Pty) Limited,6474,0.0023,
TSN,,Tyson (Olivia),6471,0.0023,
TSN,,Deutsche Bank S.p.A.,6468,0.0023,
TSN,,Satrix Managers (RF) (Pty) Ltd,6448,0.0023,
TSN,,"Versant Capital Management, Inc.",6431,0.0023,
TSN,,"William Blair Investment Management, LLC",6427,0.0023,
TSN,,FERI AG,6378,0.0023,
TSN,,"Nomura Securities Co., Ltd.",6325,0.0022,
TSN,,"Vestmark Advisory Solutions, Inc",6291,0.0022,
TSN,,PIMCO (US),6265,0.0022,
TSN,,"BMO Family Office, LLC",6182,0.0022,
TSN,,Canada Post Corporation Registered Pension Plan,6119,0.0022,
TSN,,INVESCO Asset Management (Japan) Ltd.,6066,0.0022,
TSN,,Jennison Associates LLC,6044,0.0021,
TSN,,Strive Asset Management LLC,6020,0.0021,
TSN,,Knightsbridge Wealth Management,6015,0.0021,
TSN,,State Street Europe Limited,5995,0.0021,
TSN,,Security National Bank Sioux City,5970,0.0021,
TSN,,Truvestments Capital LLC,5930,0.0021,
TSN,,Bank & Trust Co,5900,0.0021,
TSN,,National Bank Trust,5898,0.0021,
TSN,,Clearstead Advisors LLC,5849,0.0021,
TSN,,GTS Securities LLC,5823,0.0021,
TSN,,Moat Capital Gestao de Recursos Ltda,5803,0.0021,
TSN,,"Carlson Capital Management, LLC",5778,0.002,
TSN,,Prime Capital Investment Advisors LLC,5728,0.002,
TSN,,"Alps Advisors, Inc.",5700,0.002,
TSN,,Capital Performance Advisors LLP,5690,0.002,
TSN,,"Meeder Advisory Services, Inc.",5653,0.002,
TSN,,"Intellectus Partners, LLC",5623,0.002,
TSN,,Advyzon Investment Management LLC,5614,0.002,
TSN,,Evoke Advisors,5578,0.002,
TSN,,Aegon Asset Management Ltd,5562,0.002,
TSN,,"Evergreen Capital Management, LLC",5512,0.002,
TSN,,"Triangle Wealth Management, Inc",5500,0.0019,
TSN,,Cigogne Management S.A.,5500,0.0019,
TSN,,Mariner (Jonathan D),5488,0.0019,
TSN,,"Ridgewood Investments, L.L.C.",5484,0.0019,
TSN,,"B. Riley Wealth Advisors, Inc.",5483,0.0019,
TSN,,"Pinnacle Wealth Management Advisory Group, LLC",5459,0.0019,
TSN,,Hill Investment Group Partners LLC,5456,0.0019,
TSN,,The Glenview Trust Company,5435,0.0019,
TSN,,"CX Institutional, L.L.C.",5344,0.0019,
TSN,,"Vise Technologies, Inc",5340,0.0019,
TSN,,Corton Capital Inc,5322,0.0019,
TSN,,Laird Norton Wealth Management,5317,0.0019,
TSN,,"Fieldview Capital Management, LLC",5299,0.0019,
TSN,,"Kingsview Wealth Management, LLC",5254,0.0019,
TSN,,HSBC Global Asset Management Deutschland GmbH,5210,0.0018,
TSN,,"Envestnet Portfolio Solutions, Inc.",5207,0.0018,
TSN,,Principal Securities Inc,5161,0.0018,
TSN,,AMUNDI IBERIA SGIIC SA,5121,0.0018,
TSN,,"Concurrent Investment Advisors, LLC",5005,0.0018,
TSN,,"Gesiuris Asset Management S.G.I.I.C., S.A.",4999,0.0018,
TSN,,Kovack Advisors Inc,4970,0.0018,
TSN,,Tema ETFS LLC,4963,0.0018,
TSN,,"TMB CAPITAL PARTNERS, LLC",4908,0.0017,
TSN,,"QTR Family Wealth, LLC",4896,0.0017,
TSN,,Global X Investments Canada Inc.,4864,0.0017,
TSN,,"Procyon Advisors, LLC",4862,0.0017,
TSN,,"WesBanco Bank, Inc.",4851,0.0017,
TSN,,Beese Fulmer Private Wealth Management,4847,0.0017,
TSN,,Arkadios Wealth Advisors LLC,4788,0.0017,
TSN,,Personal CFO Solutions LLC,4739,0.0017,
TSN,,"Everence Capital Management, Inc.",4735,0.0017,
TSN,,Waypoint Wealth Counsel LLC,4715,0.0017,
TSN,,Maridea Wealth Management LLC,4694,0.0017,
TSN,,"Becker Capital Management, Inc.",4675,0.0017,
TSN,,"Frank, Rimerman Advisors, LLC",4605,0.0016,
TSN,,Bond (Sarah R.),4591,0.0016,
TSN,,Sparkline Capital LP,4568,0.0016,
TSN,,"Intrua Financial, LLC",4566,0.0016,
TSN,,"Putnam Investment Management, L.L.C.",4530,0.0016,
TSN,,"GQG Partners, LLC",4495,0.0016,
TSN,,TCW Asset Management Company LLC,4495,0.0016,
TSN,,TD Private Client Wealth LLC,4485,0.0016,
TSN,,"Blueshift Asset Management, LLC",4473,0.0016,
TSN,,"Legacy Financial Advisors, Inc.",4473,0.0016,
TSN,,"Manske Wealth Management, LLC",4457,0.0016,
TSN,,Sykon Capital LLC,4456,0.0016,
TSN,,"Savvy Advisors, Inc.",4450,0.0016,
TSN,,"Impact Partnership Wealth, LLC",4443,0.0016,
TSN,,Danske Bank Group Treasury,4400,0.0016,
TSN,,German American Bancorp Inc,4397,0.0016,
TSN,,FIL Investment Management (Hong Kong) Limited,4366,0.0015,
TSN,,"Global Retirement Partners, LLC",4341,0.0015,
TSN,,"Westover Capital Advisors, LLC",4314,0.0015,
TSN,,Venturi Private Wealth,4286,0.0015,
TSN,,"Andbank Wealth Management, SGIIC, S.A.U.",4271,0.0015,
TSN,,"Ameritas Advisory Services, LLC",4260,0.0015,
TSN,,Patton Wealth Advisors,4259,0.0015,
TSN,,Caisse de Depot et Placement du Quebec,4259,0.0015,
TSN,,"NorthRock Partners, LLC",4254,0.0015,
TSN,,Desjardins Securities Inc.,4241,0.0015,
TSN,,"Bison Advisors, LLC",4236,0.0015,
TSN,,"SignalPoint Asset Management, LLC",4192,0.0015,
TSN,,"Patrick M Sweeney & Associates, Inc",4185,0.0015,
TSN,,Lombard Odier Asset Management (USA) Corp.,4135,0.0015,
TSN,,Movestic Livsförsäkring AB,4089,0.0014,
TSN,,"Brand Asset Management Group, Inc.",4062,0.0014,
TSN,,"180 Wealth Advisors, L.L.C.",4025,0.0014,
TSN,,Argonaut Capital Partners LLP,4020,0.0014,
TSN,,"Uniting Wealth Partners, LLC",4013,0.0014,
TSN,,"Forza Wealth Management, LLC",4001,0.0014,
TSN,,"Axiom Financial Strategies Group, LLC",3988,0.0014,
TSN,,DWS CH AG,3966,0.0014,
TSN,,Journey Strategic Wealth LLC,3955,0.0014,
TSN,,Siemens Fonds Invest GmbH,3933,0.0014,
TSN,,HTLF Bank,3921,0.0014,
TSN,,ProFund Advisors LLC,3885,0.0014,
TSN,,Aviva Investors UK Fund Services Limited,3882,0.0014,
TSN,,"626 Financial, LLC",3881,0.0014,
TSN,,"Cornerstone Wealth Group, LLC",3864,0.0014,
TSN,,Danske Invest Rahastoyhtiö Oy,3849,0.0014,
TSN,,Bâloise Asset Management,3820,0.0014,
TSN,,Flatrock Wealth Partners LLC,3806,0.0013,
TSN,,"McAdam, LLC",3744,0.0013,
TSN,,"William Blair & Company, L.L.C. (Research)",3736,0.0013,
TSN,,OneDigital Investment Advisors LLC,3733,0.0013,
TSN,,"New Republic Capital, LLC",3720,0.0013,
TSN,,Zhang Financial LLC,3700,0.0013,
TSN,,OLZ AG,3672,0.0013,
TSN,,SYM Financial Advisors,3662,0.0013,
TSN,,"Synovus Trust Company, N.A.",3635,0.0013,
TSN,,"Callan Family Office, LLC",3606,0.0013,
TSN,,"Oakwell Private Wealth Management, LLC",3544,0.0013,
TSN,,"Wick Capital Partners, LLC",3544,0.0013,
TSN,,Greenleaf Trust,3533,0.0013,
TSN,,Raymond James Trust N.A.,3523,0.0012,
TSN,,"Abundance Wealth Counselors, LLC",3522,0.0012,
TSN,,"MONECO Advisors, LLC",3510,0.0012,
TSN,,"Dacheng Fund Management Co., Ltd.",3501,0.0012,
TSN,,"Vicus Capital, Inc.",3497,0.0012,
TSN,,MBL Advisors,3485,0.0012,
TSN,,"Lazard Asset Management, L.L.C.",3464,0.0012,
TSN,,"Independent Advisor Alliance, LLC",3462,0.0012,
TSN,,"Legacy Capital Wealth Partners, LLC",3456,0.0012,
TSN,,"Klingman & Associates, LLC",3439,0.0012,
TSN,,Gwn Securities Inc,3425,0.0012,
TSN,,"Atomi Financial Group, Inc.",3418,0.0012,
TSN,,"Werba Rubin Papier Wealth Management, LLC",3409,0.0012,
TSN,,"PAX Financial Group, LLC",3409,0.0012,
TSN,,Private Advisor Group LLC,3406,0.0012,
TSN,,Mercer Global Investments Europe Limited,3400,0.0012,
TSN,,"Lexington Hill Partners, LLC",3400,0.0012,
TSN,,"Gateway Wealth Partners, LLC",3394,0.0012,
TSN,,"U.S. Capital Wealth Advisors, LLC",3349,0.0012,
TSN,,Fi3 Financial Advisors LLC,3324,0.0012,
TSN,,"Empirical Asset Management, LLC",3311,0.0012,
TSN,,Generali Investments Towarzystwo Funduszy Inwestycyjnych S.A,3300,0.0012,
TSN,,"Abel Hall, LLC",3297,0.0012,
TSN,,"Center For Asset Management, LLC",3252,0.0012,
TSN,,"NBC Securities, Inc.",3249,0.0012,
TSN,,"Johnson Investment Counsel, Inc.",3245,0.0012,
TSN,,Heritage Oak Wealth Advisors LLC,3244,0.0011,
TSN,,PlainsCapital Corporation,3232,0.0011,
TSN,,Azimuth Capital Investment Management LLC,3200,0.0011,
TSN,,W & W Asset Management GmbH,3187,0.0011,
TSN,,Brown Advisory,3157,0.0011,
TSN,,"Ariadne Wealth Management, LP",3156,0.0011,
TSN,,China Southern Asset Management Co. Ltd.,3142,0.0011,
TSN,,"Creative Financial Designs, Inc.",3111,0.0011,
TSN,,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.",2978,0.0011,
TSN,,Brown Brothers Harriman & Company,2947,0.001,
TSN,,Deseret Mutual Benefit Administrators,2936,0.001,
TSN,,Standard Life Assurance Limited,2926,0.001,
TSN,,Smartleaf Asset Management LLC,2917,0.001,
TSN,,IST Investmentstiftung,2891,0.001,
TSN,,Larson Financial Group LLC,2890,0.001,
TSN,,JPMorgan Asset Management (China) Company Limited.,2877,0.001,
TSN,,"Parallel Advisors, LLC",2831,0.001,
TSN,,UBS Asset Management (Europe) S.A.,2805,0.001,
TSN,,FA Solutions Ltd,2777,0.001,
TSN,,"Fiduciary Trust International, LLC",2615,0.0009,
TSN,,Rockefeller Capital Management,2615,0.0009,
TSN,,"True Wealth Design, LLC",2595,0.0009,
TSN,,"Fuh Hwa Securities Investment Trust Co., Ltd.",2575,0.0009,
TSN,,"T&D Asset Management Co., Ltd.",2543,0.0009,
TSN,,"Ameritas Investment Partners, Inc.",2533,0.0009,
TSN,,Ak Portfoy Yonetimi A.S.,2523,0.0009,
TSN,,Northern Trust Company of Hong Kong Limited,2510,0.0009,
TSN,,Bayforest Capital Limited,2459,0.0009,
TSN,,"China Asset Management Co., Ltd.",2433,0.0009,
TSN,,Wilmington Funds Management Corporation,2400,0.0009,
TSN,,Shinhan Asset Management Co Ltd,2340,0.0008,
TSN,,"The Mather Group, LLC",2332,0.0008,
TSN,,AFH Wealth Management,2286,0.0008,
TSN,,Independent Financial Partners,2259,0.0008,
TSN,,Anima SGR S.p.A.,2189,0.0008,
TSN,,Great Dane Fund Advisors A/S,2170,0.0008,
TSN,,"Signaturefd, LLC",2165,0.0008,
TSN,,BMO Nesbitt Burns Securities Ltd,2135,0.0008,
TSN,,Walleye Capital LLC,2121,0.0008,
TSN,,"Whittier Trust Company of Nevada, Inc.",2096,0.0007,
TSN,,"Arga Investment Management, LP",2075,0.0007,
TSN,,Motilal Oswal Asset Management Company Ltd.,2073,0.0007,
TSN,,"TD Waterhouse Canada, Inc.",2049,0.0007,
TSN,,"Norinchukin Zenkyoren Asset Management Co., Ltd.",2047,0.0007,
TSN,,"Cohen & Steers Capital Management, Inc.",2000,0.0007,
TSN,,Man Solutions Ltd,1967,0.0007,
TSN,,Rayliant Global Advisors Limited,1956,0.0007,
TSN,,Sydinvest,1938,0.0007,
TSN,,"Brown, Lisle/Cummings, Inc.",1867,0.0007,
TSN,,"ROOT FINANCIAL PARTNERS, LLC",1834,0.0007,
TSN,,"Transamerica Financial Advisors, Inc.",1832,0.0006,
TSN,,Fidelity International,1805,0.0006,
TSN,,"Sumitomo Mitsui Trust Asset Management Co., Ltd.",1801,0.0006,
TSN,,CoreFirst Bank & Trust,1795,0.0006,
TSN,,"Longboard Asset Management, LP",1785,0.0006,
TSN,,"RoseCap Investment Advisors, LLC",1735,0.0006,
TSN,,H. M. Payson & Co.,1670,0.0006,
TSN,,Sanarus Investment Management LLP,1661,0.0006,
TSN,,SJS Investment Services,1625,0.0006,
TSN,,"WR Wealth Planners, LLC",1622,0.0006,
TSN,,"Levin Capital Strategies, L.P.",1607,0.0006,
TSN,,Shelton Capital Management,1599,0.0006,
TSN,,Avadis Anlagestiftung,1591,0.0006,
TSN,,"Ameriflex Group, Inc.",1558,0.0006,
TSN,,Wall Street Financial Group Inc,1526,0.0005,
TSN,,Rexford Capital,1526,0.0005,
TSN,,"L2 Asset Management, LLC",1506,0.0005,
TSN,,Wilkerson Advisory Group LLC,1485,0.0005,
TSN,,"K2/D&S Management Co., L.L.C.",1430,0.0005,
TSN,,"Frost Investment Advisors, LLC",1415,0.0005,
TSN,,"City National Rochdale, LLC",1382,0.0005,
TSN,,"Capital Advisors, Ltd., LLC",1319,0.0005,
TSN,,JLens,1309,0.0005,
TSN,,"Spire Wealth Management, LLC",1308,0.0005,
TSN,,Hickory Point Bank & Trust FSB,1304,0.0005,
TSN,,Los Angeles Capital Management LLC,1297,0.0005,
TSN,,Yellowfin Asset Management GmbH,1286,0.0005,
TSN,,Empureon Capital Management GmbH,1286,0.0005,
TSN,,Handelsbanken Kapitalförvaltning AB,1285,0.0005,
TSN,,Hantz Financial Services Inc,1237,0.0004,
TSN,,"Rossby Financial, LCC",1234,0.0004,
TSN,,Schroder Investment Management North America Inc.,1225,0.0004,
TSN,,Nomura Investment Management Austria Kapitalanlage AG,1202,0.0004,
TSN,,Federated Hermes Equity Management Company of Pennsylvania,1183,0.0004,
TSN,,"Thompson Investment Management, Inc.",1164,0.0004,
TSN,,"Quent Capital, LLC",1122,0.0004,
TSN,,Prudential Financial Planning Services,1121,0.0004,
TSN,,BANTLEON AG,1106,0.0004,
TSN,,"Acacia Inversion S.G.I.I.C., S.A.U.",1075,0.0004,
TSN,,"The Private Trust Company, N.A.",1049,0.0004,
TSN,,UBS Hana Asset Management Company Ltd.,1049,0.0004,
TSN,,DoubleLine Capital LP,1028,0.0004,
TSN,,Triumph Capital Management,1028,0.0004,
TSN,,SEI Investments Canada,1020,0.0004,
TSN,,Intrag DTVM Ltda.,1017,0.0004,
TSN,,WBS Hünicke Vermögensverwaltung GmbH,1000,0.0004,
TSN,,Commerzbank AG,1000,0.0004,
TSN,,"Provenance Wealth Advisors, LLC",1000,0.0004,
TSN,,Northwest Investment Counselors LLC,993,0.0004,
TSN,,"SBI Securities Co., Ltd.",987,0.0003,
TSN,,"Steward Partners Investment Advisory, LLC",986,0.0003,
TSN,,Bank Julius Bär & Co. AG,981,0.0003,
TSN,,"Lindbrook Capital, LLC",968,0.0003,
TSN,,"Sanders Capital, LLC",961,0.0003,
TSN,,"New Age Alpha Advisors, LLC",960,0.0003,
TSN,,E Fund Management Co. Ltd.,949,0.0003,
TSN,,"SageView Advisory Group, LLC_NLE",932,0.0003,
TSN,,"Man Investments, Ltd.",929,0.0003,
TSN,,"Fiduciary Advisors, Inc.",928,0.0003,
TSN,,The Quarry LP,924,0.0003,
TSN,,"Forester Capital Management, Ltd.",900,0.0003,
TSN,,Cromwell Holdings LLC,840,0.0003,
TSN,,"J.P. Morgan Investment Management, Inc. (SI)",837,0.0003,
TSN,,Evolve Funds Group Inc,823,0.0003,
TSN,,"Wilmington Trust Investment Advisors, Inc.",819,0.0003,
TSN,,Farmers & Merchants Trust Co of Chambersburg PA,800,0.0003,
TSN,,"Strategic Wealth Partners, Ltd.",797,0.0003,
TSN,,"ONEFUND, LLC",779,0.0003,
TSN,,"The MassMutual Trust Company, FSB",753,0.0003,
TSN,,"St. Germain Investment Management, Inc.",739,0.0003,
TSN,,"Meeder Asset Management, Inc",729,0.0003,
TSN,,"First Horizon Advisors, Inc.",723,0.0003,
TSN,,Mercer Investments LLC,703,0.0002,
TSN,,"Beaird Harris Wealth Management, LLC",703,0.0002,
TSN,,First Community Trust NA,700,0.0002,
TSN,,"ARMSTRONG ADVISORY GROUP, INC",685,0.0002,
TSN,,ORG Partners LLC,681,0.0002,
TSN,,"Sentry Investment Management, L.L.C.",676,0.0002,
TSN,,"MTM Investment Management, LLC",650,0.0002,
TSN,,Régime de rentes du Mouvement Desjardins,649,0.0002,
TSN,,RBC Private Counsel (USA) Inc.,644,0.0002,
TSN,,"First Command Advisory Services, Inc.",640,0.0002,
TSN,,"Ronald Blue Trust, Inc.",624,0.0002,
TSN,,Cary Street Partners Investment Advisory LLC,622,0.0002,
TSN,,MONTAG Wealth Management,614,0.0002,
TSN,,"Russell Investments Japan Co., Ltd.",605,0.0002,
TSN,,Ruggie Wealth Management,599,0.0002,
TSN,,Activest Wealth Management LLC,591,0.0002,
TSN,,Towarzystwo Funduszy Inwestycyjnych PZU SA,575,0.0002,
TSN,,"Wealth Preservation Advisors, LLC",555,0.0002,
TSN,,Archer Investment Corporation,550,0.0002,
TSN,,Hang Seng Investment Management Ltd.,549,0.0002,
TSN,,Fideuram Asset Management (Ireland) dac,542,0.0002,
TSN,,North Star Investment Management Corporation,537,0.0002,
TSN,,Crédit Agricole Corporate and Investment Bank,517,0.0002,
TSN,,BlackRock International Ltd.,503,0.0002,
TSN,,"Guotai Asset Management Co., Ltd.",498,0.0002,
TSN,,City Holding Company,495,0.0002,
TSN,,"Cedar Mountain Advisors, LLC",488,0.0002,
TSN,,Parkside Financial Bank & Trust,486,0.0002,
TSN,,Geneos Wealth Management Inc,472,0.0002,
TSN,,"Golden State Equity Partners, L.L.C",464,0.0002,
TSN,,Whittier Trust Company,460,0.0002,
TSN,,"Class VI Family Office, LLC",459,0.0002,
TSN,,Edmond de Rothschild (Suisse) S.A.,453,0.0002,
TSN,,Independence Bank of Kentucky,450,0.0002,
TSN,,Curat Global LLC,450,0.0002,
TSN,,"Ogorek Wealth Management, LLC",441,0.0002,
TSN,,"Korea Investment Value Asset Management Co., Ltd.",438,0.0002,
TSN,,PGIM Fixed Income,431,0.0002,
TSN,,AGW Capital Advisors,420,0.0001,
TSN,,BlackRock Asset Management North Asia Limited,418,0.0001,
TSN,,"Synovus Securities, Inc.",416,0.0001,
TSN,,United Community Bank,415,0.0001,
TSN,,"Kiwoom Asset Management Co., Ltd.",409,0.0001,
TSN,,"Hemington Wealth Management, LLC",409,0.0001,
TSN,,Southern Michigan Bank & Trust,400,0.0001,
TSN,,"Stifel Independent Advisors, LLC",399,0.0001,
TSN,,Fiera Capital Corporation,397,0.0001,
TSN,,"Ancora Advisors, L.L.C.",390,0.0001,
TSN,,"DV Equities, LLC",390,0.0001,
TSN,,"Hanwha Asset Management Co., Ltd.",388,0.0001,
TSN,,"Sugarloaf Wealth Management, LLC",388,0.0001,
TSN,,"Pinnacle Wealth Planning Services, Inc.",377,0.0001,
TSN,,"Sunbelt Securities, Inc",371,0.0001,
TSN,,Manchester Capital Management LLC,363,0.0001,
TSN,,Guardian Financial Services Limited,354,0.0001,
TSN,,Johnson Financial Group Inc.,352,0.0001,
TSN,,AdvisorNet Wealth Partners,348,0.0001,
TSN,,BlackRock Fund Advisors,346,0.0001,
TSN,,"Elyxium Wealth, LLC",331,0.0001,
TSN,,Corecap Advisors Inc,328,0.0001,
TSN,,"IMA Wealth, Inc.",323,0.0001,
TSN,,"Innealta Capital, LLC",315,0.0001,
TSN,,"Popular Gestión Privada S.G.I.I.C., S.A.",314,0.0001,
TSN,,Bryn Mawr Trust Company,306,0.0001,
TSN,,Oakworth Capital Bank,300,0.0001,
TSN,,McMillan Office Inc,300,0.0001,
TSN,,Clearstead Trust LLC,295,0.0001,
TSN,,Tompkins Community Bank,293,0.0001,
TSN,,"High Note Wealth, LLC",293,0.0001,
TSN,,M&R Capital Management Inc.,291,0.0001,
TSN,,Raiffeisen Kapitalanlage-Gesellschaft mbH,286,0.0001,
TSN,,Raiffeisen Bank International AG,286,0.0001,
TSN,,Fubon Asset Management Company Ltd.,284,0.0001,
TSN,,"Rakuten Securities, Inc.",281,0.0001,
TSN,,Perpetual Investment Management Limited,279,0.0001,
TSN,,New England Capital Financial Advisors LLC,278,0.0001,
TSN,,"Westside Investment Management, LLC",274,0.0001,
TSN,,"Financial Perspectives, Inc",273,0.0001,
TSN,,Tucker Asset Management LLC,270,0.0001,
TSN,,"Research Affiliates, LLC",264,0.0001,
TSN,,BMO Delaware Trust Company,256,0.0001,
TSN,,"Private Wealth Management Group, LLC",254,0.0001,
TSN,,"Prestige Wealth Management Group, LLC",250,0.0001,
TSN,,Paladin Wealth Partners,250,0.0001,
TSN,,"Twin Peaks Wealth Advisors, LLC",243,0.0001,
TSN,,Entrust Financial LLC,239,0.0001,
TSN,,Gulf International Bank (UK) Limited,230,0.0001,
TSN,,"Peterson Financial Group, Inc",227,0.0001,
TSN,,"Bogart Wealth, LLC",221,0.0001,
TSN,,"Tuttle Capital Management, LLC",216,0.0001,
TSN,,Woori Asset Management Corp.,214,0.0001,
TSN,,"WPG Financial Group, LLC",211,0.0001,
TSN,,"RE Dickinson Investment Advisors, LLC",210,0.0001,
TSN,,"Key Capital Management, INC",208,0.0001,
TSN,,Park Place Capital Corporation,203,0.0001,
TSN,,Centennial Bank,200,0.0001,
TSN,,City State Bank,200,0.0001,
TSN,,"FinTrust Capital Advisors, LLC",198,0.0001,
TSN,,MCF Advisors LLC,197,0.0001,
TSN,,Union Bank & Trust Company (Nebraska),190,0.0001,
TSN,,"GW&K Investment Management, LLC",181,0.0001,
TSN,,Raleigh Capital Management Inc,180,0.0001,
TSN,,"Greykasell Wealth Strategies, Inc",178,0.0001,
TSN,,"JFS Wealth Advisors, LLC",175,0.0001,
TSN,,"Sherman Asset Management, Inc.",175,0.0001,
TSN,,"Fortitude Family Office, LLC",173,0.0001,
TSN,,New Millennium Group LLC,162,0.0001,
TSN,,"Medallion Wealth Advisors, LLC",160,0.0001,
TSN,,"Aspect Partners, LLC",160,0.0001,
TSN,,Scarborough Capital Management,159,0.0001,
TSN,,"Avion Wealth, LLC",156,0.0001,
TSN,,Holos Integrated Wealth LLC,153,0.0001,
TSN,,EFG Asset Management (North America) Corp,148,0.0001,
