"","Instrument","Company.Common.Name","Deal.Permid","Loan.Dates..Announcement.Date","Loan.Dates..Financial.Close.Date.of.Loan.Package","Maturity..Maturity.Date","Loan.Type","Use.of.Proceeds","Loan.Repayment..Type","Loans.Issuer.Borrower.Ultimate.Parent.Name.Full","Loan.Package.Amount","Number.of.all.Managers..inc..Int.l.Co.Managers","All.Managers..inc..Int.l.Co.Managers..Parent..Full.Name.","All.Managers..inc..Int.l.Co.Managers..Parent..Code.","All.Loans.Manager.Roles","Loan.Manager.Commitment.Amount"
"15448",4295903104,"Deere & Co",154087938712,"2023-03-18","2023-03-27","2024-03-26","364 Day Revolver","General Corporate Purpose",NA,"Deere & Co",1e+10,1,"Societe Generale SA","SOC-GEN","Participant",1e+10
"15449",4295903104,"Deere & Co",154087938713,"2023-03-18","2023-03-27","2027-03-27","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1e+10,6,"TD Securities Inc","TD-SECURITIES","Arranger",1666666666.66667
"15450",4295903104,"Deere & Co",154087938714,"2023-03-18","2023-03-27","2028-03-27","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1e+10,9,"Scotiabank","SCOTIABANK","Participant",1111111111.11111
"15451",4295903104,"Deere & Co",154088436435,"2024-03-25","2024-03-25","2028-03-25","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1.05e+10,3,"BofA Securities Inc","BOFA-SEC-INC","Participant",3.5e+09
"15452",4295903104,"Deere & Co",154088436436,"2024-03-25","2024-03-25","2029-03-25","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1.05e+10,1,"JP Morgan & Co Inc","JPM","Participant",1.05e+10
"15453",4295903104,"Deere & Co",154088436437,"2024-03-25","2024-03-25","2025-03-24","364 Day Revolver","General Corporate Purpose",NA,"Deere & Co",1.05e+10,1,"CIBC World Markets Inc","CIBC-WORLD","Participant",1.05e+10
"15454",4295903104,"Deere & Co",154088833419,"2025-03-16","2025-03-24","2028-03-25","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1.15e+10,1,"UBS","UBS-BANK","Participant",1.15e+10
"15455",4295903104,"Deere & Co",154088833420,"2025-03-16","2025-03-24","2030-03-24","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1.15e+10,1,"Deutsche Bank","DEUTSCHE-BANK","Participant",1.15e+10
"15456",4295903104,"Deere & Co",154088833421,"2025-03-16","2025-03-24","2026-03-23","364 Day Revolver","General Corporate Purpose",NA,"Deere & Co",1.15e+10,2,"Bank of New York Mellon Corp","BNY-MELLON","Participant",5.75e+09
"15457",4295903104,"Deere & Co",154089299430,"2026-03-13","2026-03-23","2029-03-23","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1.2e+10,1,"JP Morgan & Co Inc","JPM","Participant",1.2e+10
"15458",4295903104,"Deere & Co",154089299431,"2026-03-13","2026-03-23","2031-03-23","Revolving Credit Facility","General Corporate Purpose",NA,"Deere & Co",1.2e+10,1,"RBC Capital Markets","RBC-CAP-MKTS","Participant",1.2e+10
"15459",4295903104,"Deere & Co",154089299432,"2026-03-13","2026-03-23","2027-03-22","364 Day Revolver","General Corporate Purpose",NA,"Deere & Co",1.2e+10,1,"Societe Generale SA","SOC-GEN","Participant",1.2e+10
"16669",5039844145,"CNH Industrial NV",154083486642,"2010-11-13","2010-12-23","2011-12-23","Term Loan","General Corporate Purpose","Bullet","Fiat SpA",5510003279.76386,21,"BNP Paribas SA","BNP-PARIBAS","Arranger",262381108.560184
"16670",5039844145,"CNH Industrial NV",154083499778,"2010-11-13","2010-12-23","2013-12-23","Revolving Credit Facility","Demerger","Bullet","Fiat SpA",5510003279.76386,33,"IMI - Intesa Sanpaolo","INTESA-SAN","Arranger",166969796.356481
"16671",5039844145,"CNH Industrial NV",154083581514,"2013-02-07","2013-02-07","2016-02-07","Revolving Credit Facility","Working Capital","Bullet","Fiat Chrysler Automobiles NV",2679205347.69387,32,"Barclays","BARCLAYS-CAP","Arranger",83725167.1154334
"16672",5039844145,"CNH Industrial NV",154083591546,"2014-11-21","2014-11-21","2019-11-21","Revolving Credit Facility","Refinancing",NA,"CNH Industrial NV",2167907535.64659,22,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Arranger",98541251.6202996
"16673",5039844145,"CNH Industrial NV",154083605202,"2014-09-05","2014-09-05","2016-09-06","Revolving Credit Facility","General Corporate Purpose",NA,"CNH Industrial NV",1e+08,18,"Citi","CITI","Facility Agent",5555555.55555556
"16674",5039844145,"CNH Industrial NV",154083617854,"2016-06-20","2016-06-20","2021-06-20","Revolving Credit Facility","Demerger",NA,"CNH Industrial NV",1979257382.63004,21,"NatWest","NATWEST-GRP","Arranger",94250351.5538114
"16675",5039844145,"CNH Industrial NV",154083624584,"2016-06-17","2016-06-17","2019-06-18","Revolving Credit Facility","Working Capital",NA,"CNH Industrial NV",3e+08,22,"Societe Generale SA","SOC-GEN","Arranger",13636363.6363636
"16676",5039844145,"CNH Industrial NV",154085334910,"2019-03-18","2019-03-18","2024-03-18","Revolving Credit Facility","Refinancing",NA,"CNH Industrial NV",4534376239.8685,21,"UniCredit","UNICREDIT-SPA","Arranger",215922678.088976
"16677",5039844145,"CNH Industrial NV",154087094253,"2020-02-28","2020-02-28","2025-03-18","Revolving Credit Facility","General Corporate Purpose",NA,"CNH Industrial NV",4409997464.25146,19,"Monte dei Paschi di Siena","MONTE","Arranger",232105129.697445
"16678",5039844145,"CNH Industrial NV",154087122606,"2021-03-25","2021-12-10","2026-03-18","Revolving Credit Facility","Refinance/Retiring Bank Debt","Bullet","CNH Industrial NV",4524375070.69336,18,"BPER Banca SpA","BPER-BANCA","Arranger",251354170.594076
"16679",5039844145,"CNH Industrial NV",154088460572,"2024-04-19","2024-04-19","2029-04-19","Revolving Credit Facility","General Corporate Purpose","Amortizing","CNH Industrial NV",3462566987.35364,3,"Banco BPM SpA","BANCO-BPM","Arranger",1154188995.78455
"16680",5039844145,"CNH Industrial NV",154089083205,"2025-09-13","2025-09-25","2030-09-24","Revolving Credit Facility","General Corporate Purpose",NA,"CNH Industrial NV",4e+08,4,"Santander Corporate & Investment Banking","SANTANDER-GBM","Arranger",1e+08
"16681",5039844145,"CNH Industrial NV",154089323329,"2026-03-31","2026-03-31","2031-04-18","Revolving Credit Facility","General Corporate Purpose",NA,"CNH Industrial NV",3754404204.93271,2,"BofA Securities Inc","BOFA-SEC-INC","Arranger",1877202102.46636
"16905",4295877395,"Kubota Corp",154083358654,"1999-10-01","1999-10-29","2000-10-29","Committed Credit Facility","General Corporate Purpose","Bullet","Kubota Corp",192122958.693564,5,"Mizuho Financial Group","MIZUHO-FINAN","Arranger",38424591.7387128
"16906",4295877395,"Kubota Corp",154083358655,"1999-10-01","1999-10-21","2001-10-21","Term Loan","General Corporate Purpose","Bullet","Kubota Corp",94401963.5608421,5,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Arranger",18880392.7121684
"16907",4295877395,"Kubota Corp",154083358971,"2000-03-01","2000-03-29","2001-03-29","Revolving Credit Facility","General Corporate Purpose","Bullet","Kubota Corp",283848992.336077,2,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",141924496.168038
"16908",4295877395,"Kubota Corp",154083358972,"2000-03-01","2000-03-29","2002-03-29","Term Loan","General Corporate Purpose","Bullet","Kubota Corp",283848992.336077,4,"Resona Holdings Inc","RESONA","Participant",70962248.0840192
"16909",4295877395,"Kubota Corp",154083416679,"2001-03-28","2001-03-28","2002-03-28","Committed Credit Facility","Refinancing","Bullet","Kubota Corp",245438926.613761,3,"Mizuho Financial Group","MIZUHO-FINAN","Participant",81812975.5379203
"16910",4295877395,"Kubota Corp",154083422883,"2002-03-29","2002-03-29","2003-03-28","Revolving Credit Facility","General Corporate Purpose","Bullet","Kubota Corp",113002862.739189,5,"Norinchukin Bank","NORINCHUKIN-BK","Participant",22600572.5478378
"16911",4295877395,"Kubota Corp",154083431924,"2003-03-01","2003-03-31","2004-03-29","Term Loan","General Corporate Purpose","Bullet","Kubota Corp",127194098.193844,2,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",63597049.096922
"16912",4295877395,"Kubota Corp",154083431926,"2003-03-01","2003-03-31","2004-03-29","Committed Credit Facility","Working Capital","Bullet","Kubota Corp",127194098.193844,4,"Sumitomo Mitsui Trust Holdings Inc","SUM-MIT-TR-HLDG","Participant",31798524.548461
"16913",4295877395,"Kubota Corp",154083434972,"2002-03-29","2002-03-29","2003-03-29","Committed Credit Facility","General Corporate Purpose","Bullet","Kubota Corp",113002862.739189,8,"Mizuho Financial Group","MIZUHO-FINAN","Arranger",14125357.8423986
"16914",4295877395,"Kubota Corp",154083436479,"2003-09-01","2003-09-26","2008-09-30","Term Loan","Working Capital","Bullet","Kubota Corp",44814914.4035135,3,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Arranger",14938304.8011712
"16915",4295877395,"Kubota Corp",154083447289,"2004-03-01","2004-03-30","2005-03-15","Committed Credit Facility","Working Capital","Bullet","Kubota Corp",141964792.731403,7,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",20280684.6759147
"16916",4295877395,"Kubota Corp",154083454510,"2005-03-01","2005-03-16","2006-03-14","Term Loan","General Corporate Purpose","Bullet","Kubota Corp",144023043.68699,3,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Arranger",48007681.2289967
"16917",4295877395,"Kubota Corp",154083457470,"2005-03-01","2005-03-16","2006-03-14","Term Loan","Working Capital","Bullet","Kubota Corp",144023043.68699,5,"Mizuho Financial Group","MIZUHO-FINAN","Arranger",28804608.737398
"16918",4295877395,"Kubota Corp",154083471237,"2006-03-01","2006-03-15","2007-03-14","Committed Credit Facility","Working Capital","Bullet","Kubota Corp",170444861.087438,4,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",42611215.2718595
"16919",4295877395,"Kubota Corp",154083486071,"2011-03-01","2011-03-17","2012-03-16","Revolving Credit Facility","Working Capital",NA,"Kubota Corp",253710516.300901,3,"Resona Holdings Inc","RESONA","Participant",84570172.1003003
"16920",4295877395,"Kubota Corp",154083496599,"2012-03-01","2012-03-19","2013-06-18","Revolving Credit Facility","Working Capital",NA,"Kubota Corp",239980801.535877,8,"Mizuho Financial Group","MIZUHO-FINAN","Participant",29997600.1919846
"16921",4295877395,"Kubota Corp",154083507920,"2007-04-01","2007-04-24","2010-02-26","Term Loan","General Corporate Purpose",NA,"Kubota Corp",1e+08,2,"Norinchukin Bank","NORINCHUKIN-BK","Participant",5e+07
"16922",4295877395,"Kubota Corp",154083508644,"2007-03-01","2007-03-15","2008-03-14","Committed Credit Facility","Working Capital",NA,"Kubota Corp",170256235.63463,5,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",34051247.126926
"16923",4295877395,"Kubota Corp",154083511531,"2008-09-01","2008-09-22","2011-09-26","Term Loan","General Corporate Purpose",NA,"Kubota Corp",1.5e+08,4,"Sumitomo Mitsui Trust Holdings Inc","SUM-MIT-TR-HLDG","Participant",37500000
"16924",4295877395,"Kubota Corp",154083517135,"2009-12-01","2009-12-29","2013-01-08","Term Loan","General Corporate Purpose",NA,"Kubota Corp",5e+07,3,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Arranger",16666666.6666667
"16925",4295877395,"Kubota Corp",154083517433,"2008-03-01","2008-03-13","2011-03-18","Term Loan","Operating Fund / Cash Reserve",NA,"Kubota Corp",1e+08,4,"Mizuho Financial Group","MIZUHO-FINAN","Arranger",2.5e+07
"16926",4295877395,"Kubota Corp",154083534428,"2010-03-01","2010-03-17","2011-03-16","Committed Credit Facility","Working Capital",NA,"Kubota Corp",221557549.573502,3,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",73852516.5245007
"16927",4295877395,"Kubota Corp",154083535290,"2009-03-01","2009-03-17","2010-03-16","Committed Credit Facility","Working Capital",NA,"Kubota Corp",253549695.740365,2,"Mizuho Financial Group","MIZUHO-FINAN","Arranger",126774847.870182
"16928",4295877395,"Kubota Corp",154083537714,"2008-06-01","2008-06-18","2011-06-20","Term Loan","Operating Fund / Cash Reserve",NA,"Kubota Corp",2e+08,2,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Arranger",1e+08
"16929",4295877395,"Kubota Corp",154083541431,"2007-09-01","2007-09-21","2010-09-21","Term Loan","General Corporate Purpose",NA,"Kubota Corp",1e+08,5,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",2e+07
"16930",4295877395,"Kubota Corp",154083545456,"2008-03-01","2008-03-17","2009-03-16","Committed Credit Facility","General Corporate Purpose",NA,"Kubota Corp",205359893.212856,2,"Resona Holdings Inc","RESONA","Participant",102679946.606428
"16931",4295877395,"Kubota Corp",154083553584,"2007-02-01","2007-02-22","2010-02-26","Term Loan","General Corporate Purpose",NA,"Kubota Corp",5e+07,2,"Mizuho Financial Group","MIZUHO-FINAN","Participant",2.5e+07
"16932",4295877395,"Kubota Corp",154083567592,"2014-03-13","2014-03-19","2015-03-18","364 Day Revolver","Working Capital",NA,"Kubota Corp",195446105.736343,2,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",97723052.8681715
"16933",4295877395,"Kubota Corp",154083583710,"2013-03-01","2013-03-19","2014-06-18","Revolving Credit Facility","Working Capital",NA,"Kubota Corp",210238620.834647,2,"Sumitomo Mitsui Trust Holdings Inc","SUM-MIT-TR-HLDG","Participant",105119310.417323
"16934",4295877395,"Kubota Corp",154083610129,"2014-12-22","2014-12-22","2021-12-27","Term Loan","Working Capital",NA,"Kubota Corp",166597251.145356,2,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Arranger",83298625.572678
"16935",4295877395,"Kubota Corp",154083610559,"2015-03-13","2015-03-19","2016-03-18","364 Day Revolver","Working Capital",NA,"Kubota Corp",165590329.524756,4,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",41397582.381189
"16936",4295877395,"Kubota Corp",154083625782,"2016-03-18","2016-03-22","2017-03-21","364 Day Revolver","Working Capital",NA,"Kubota Corp",177999288.002848,2,"Resona Holdings Inc","RESONA","Participant",88999644.001424
"16937",4295877395,"Kubota Corp",154083638676,"2017-03-31","2017-03-31","2018-03-30","364 Day Revolver","Working Capital",NA,"Kubota Corp",179565451.607111,2,"Mizuho Financial Group","MIZUHO-FINAN","Participant",89782725.8035555
"16938",4295877395,"Kubota Corp",154085072418,"2018-03-19","2018-03-30","2019-03-29","364 Day Revolver","Working Capital",NA,"Kubota Corp",188217579.521927,2,"Sumitomo Mitsui Trust Holdings Inc","SUM-MIT-TR-HLDG","Participant",94108789.7609635
"17026",4295903078,"AGCO Corp",154083365955,"1995-03-01",NA,NA,"Term Loan","General Corporate Purpose",NA,"AGCO Corp",7.5e+07,6,"BMO Capital Markets","BMO-CAPITAL","Arranger",12500000
"17027",4295903078,"AGCO Corp",154083383989,"1996-05-01","1996-06-01","2001-06-01","Revolving Credit Facility","Acquisition Finance",NA,"AGCO Corp",6.5e+08,27,"Deutsche Bank","DEUTSCHE-BANK","Agent",1e+07
"17028",4295903078,"AGCO Corp",154083383990,"1996-05-01","1996-06-01","2001-06-01","Revolving Credit Facility","Acquisition Finance",NA,"AGCO Corp",6.5e+08,11,"Cooperatieve Rabobank UA","RABOBANK","Agent",1e+07
"17029",4295903078,"AGCO Corp",154083391498,"1997-02-24","1997-02-24","2002-01-14","Revolving Credit Facility","Refinancing","Bullet","AGCO Corp",1.2e+09,18,"Truist Financial Corp","TRUIST-FIN","Agent",1e+07
"17030",4295903078,"AGCO Corp",154083391499,"1997-02-24","1997-02-24","2002-01-14","Revolving Credit Facility","General Corporate Purpose","Bullet","AGCO Corp",1.2e+09,25,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Co-Agent",4.8e+07
"17031",4295903078,"AGCO Corp",154083401881,"1999-03-18","1999-03-18","2002-01-14","Revolving Credit Facility","Refinance/Retiring Bank Debt","Bullet","AGCO Corp",1e+09,18,"JP Morgan & Co Inc","JPM","Co-Agent",55555555.5555556
"17032",4295903078,"AGCO Corp",154083401933,"1999-03-18","1999-03-18","2002-01-14","Revolving Credit Facility","Refinance/Retiring Bank Debt","Bullet","AGCO Corp",1e+09,33,"TD Securities Inc","TD-SECURITIES","Co-Agent",30303030.3030303
"17033",4295903078,"AGCO Corp",154083420655,"2001-04-17","2001-04-17","2005-10-17","Revolving Credit Facility","General Corporate Purpose","Bullet","AGCO Corp",3.5e+08,1,"Deutsche Bank","DEUTSCHE-BANK","Agent",3.5e+08
"17034",4295903078,"AGCO Corp",154083420933,"2001-04-17","2001-04-17","2005-10-17","Revolving Credit Facility","Working Capital","Bullet","AGCO Corp",3.5e+08,25,"Cooperatieve Rabobank UA","RABOBANK","Agent",1.4e+07
"17035",4295903078,"AGCO Corp",154083436697,"2003-09-25","2003-12-22","2006-01-31","Term Loan","Refinancing","Amortizing","AGCO Corp",805820645.912565,6,"Truist Financial Corp","TRUIST-FIN","Agent",134303440.985427
"17036",4295903078,"AGCO Corp",154083439401,"2003-09-25","2003-12-22","2006-01-31","Term Loan","General Corporate Purpose","Amortizing","AGCO Corp",805820645.912565,27,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Co-Agent",29845209.1078728
"17037",4295903078,"AGCO Corp",154083442448,"2003-09-25","2003-12-22","2006-01-31","Revolving Credit Facility","Working Capital","Bullet","AGCO Corp",805820645.912565,9,"JP Morgan & Co Inc","JPM","Co-Agent",89535627.3236183
"17038",4295903078,"AGCO Corp",154083442451,"2003-09-25","2003-12-22","2006-01-31","Revolving Credit Facility","Refinancing","Bullet","AGCO Corp",805820645.912565,5,"TD Securities Inc","TD-SECURITIES","Co-Agent",161164129.182513
"17039",4295903078,"AGCO Corp",154083442452,"2003-09-25","2004-01-05","2005-01-05","Bridge Loan","General Corporate Purpose","Bullet","AGCO Corp",1e+08,12,"Deutsche Bank","DEUTSCHE-BANK","Agent",8333333.33333333
"17040",4295903078,"AGCO Corp",154083447506,"2004-08-13",NA,NA,"Revolving Credit Facility","Refinance/Retiring Bank Debt",NA,"AGCO Corp",1e+08,9,"Cooperatieve Rabobank UA","RABOBANK","Agent",11111111.1111111
"17041",4295903078,"AGCO Corp",154083496884,"2011-10-03","2011-12-01","2016-12-01","Revolving Credit Facility","Working Capital",NA,"AGCO Corp",1e+09,5,"Truist Financial Corp","TRUIST-FIN","Agent",2e+08
"17042",4295903078,"AGCO Corp",154083497408,"2008-04-29","2008-05-16","2013-05-16","Revolving Credit Facility","Acquisition Finance","Bullet","AGCO Corp",3e+08,5,"Hypo-bank","HYPO-BANK","Co-Agent",6e+07
"17043",4295903078,"AGCO Corp",154083528421,"2011-10-03","2011-12-01","2016-12-01","Term Loan","General Corporate Purpose",NA,"AGCO Corp",1e+09,5,"BMO Capital Markets","BMO-CAPITAL","Co-Agent",2e+08
"17044",4295903078,"AGCO Corp",154083590528,"2014-06-18","2014-06-30","2019-06-28","Revolving Credit Facility","Refinance/Retiring Bank Debt",NA,"AGCO Corp",1.155e+09,4,"CIBC World Markets Inc","CIBC-WORLD","Co-Agent",288750000
"17045",4295903078,"AGCO Corp",154083590529,"2014-06-18","2014-06-30","2019-06-28","Term Loan A","Working Capital","Bullet","AGCO Corp",1.155e+09,4,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Co-Agent",288750000
"17046",4295903078,"AGCO Corp",154083600441,"2015-06-19","2015-06-19","2020-06-28","Term Loan A","Acquisition Finance","Bullet","AGCO Corp",1.155e+09,6,"Commerzbank AG","COMMERZBANK","Co-Agent",192500000
"17047",4295903078,"AGCO Corp",154083600442,"2015-06-19","2015-06-19","2020-06-28","Revolving Credit Facility","General Corporate Purpose",NA,"AGCO Corp",1.155e+09,4,"JP Morgan & Co Inc","JPM","Co-Agent",288750000
